rid,mean_delay
202212186752087,-1.3333333333333333
202212186752090,4.2
202212186752093,-0.2
202212186752096,-0.7142857142857143
202212186752099,-1.0
202212186752106,0.0
202212186752109,-0.5
202212186752116,-0.42857142857142855
202212186752119,6.0
202212186752126,-1.5714285714285714
202212186752129,3.6666666666666665
202212186752136,-0.7142857142857143
202212186752139,1.1666666666666667
202212186752146,5.285714285714286
202212186752149,-1.0
202212186752156,-0.8571428571428571
202212186752159,-0.3333333333333333
202212186752162,-0.8333333333333334
202212186752165,-0.42857142857142855
202212186752169,1.1666666666666667
202212186752171,-1.2
202212186752174,-0.2857142857142857
202212186752177,-0.8333333333333334
202212186752182,-0.6666666666666666
202212186752185,-1.2857142857142858
202212186752188,-0.6666666666666666
202212186752195,-1.2857142857142858
202212186752198,-1.1666666666666667
202212186752203,-0.5714285714285714
202212186752206,-1.1666666666666667
202212186752210,-0.16666666666666666
202212186752213,-0.5714285714285714
202212186752215,-0.6666666666666666
202212186752220,-0.6666666666666666
202212196752046,-0.8571428571428571
202212196752052,-0.5714285714285714
202212196752056,-0.7142857142857143
202212196752060,-1.0
202212196752070,-1.2857142857142858
202212196752075,-1.8571428571428572
202212196752082,2.625
202212196752088,1.8
202212196752094,1.75
202212196752100,0.8
202212196752104,0.0
202212196752110,1.6
202212196752114,1.125
202212196752120,-1.2
202212196752124,0.125
202212196752130,-0.6
202212196752134,-0.875
202212196752140,-1.4
202212196752144,-0.25
202212196752150,-0.2
202212196752154,1.0
202212196752157,-1.8
202212196752163,0.5
202212196752167,1.6
202212196752172,5.0
202212196752178,4.166666666666667
202212196752183,4.5
202212196752189,3.0
202212196752193,1.0
202212196752199,1.6
202212196752201,-0.375
202212196752207,0.0
202212196752211,-1.125
202212196752217,-0.4
202212206752046,0.8571428571428571
202212206752052,-0.8571428571428571
202212206752056,-0.7142857142857143
202212206752060,-2.0
202212206752070,-1.5714285714285714
202212206752075,-1.1428571428571428
202212206752082,-0.875
202212206752088,0.0
202212206752094,-1.25
202212206752100,-0.2
202212206752104,0.125
202212206752110,2.2
202212206752114,6.75
202212206752120,-0.2
202212206752124,-0.875
202212206752130,-1.4
202212206752134,-1.375
202212206752140,1.4
202212206752144,0.0
202212206752150,1.4
202212206752154,-1.375
202212206752157,-1.2
202212206752163,-0.75
202212206752167,2.6
202212206752172,-1.4285714285714286
202212206752178,-0.5
202212206752183,-0.75
202212206752189,2.0
202212206752193,-0.375
202212206752199,0.0
202212206752201,-0.5
202212206752207,-0.6
202212206752211,-0.375
202212206752217,-1.4
202212216752046,-0.14285714285714285
202212216752052,-0.5714285714285714
202212216752056,-1.5714285714285714
202212216752060,-0.2857142857142857
202212216752070,-1.0
202212216752075,-1.5714285714285714
202212216752082,-1.25
202212216752088,-0.4
202212216752094,-1.5
202212216752100,-1.2
202212216752104,-0.375
202212216752110,2.0
202212216752114,-1.5
202212216752120,-1.6
202212216752124,0.875
202212216752130,-1.2
202212216752134,-0.5
202212216752140,-0.8
202212216752144,0.0
202212216752150,-0.2
202212216752154,-0.75
202212216752157,0.2
202212216752163,-1.375
202212216752167,-1.6
202212216752172,-1.0
202212216752178,-1.3333333333333333
202212216752183,-0.625
202212216752189,-0.6
202212216752193,-0.125
202212216752199,-0.2
202212216752201,-0.375
202212216752207,-1.0
202212216752211,0.25
202212216752218,5.0
202212226752046,0.0
202212226752052,-1.0
202212226752056,-1.7142857142857142
202212226752060,0.14285714285714285
202212226752070,-1.4285714285714286
202212226752075,-1.7142857142857142
202212226752082,-1.0
202212226752088,-0.4
202212226752094,-1.25
202212226752100,-0.4
202212226752104,2.5
202212226752110,0.6
202212226752114,-0.375
202212226752120,-1.2
202212226752124,-1.0
202212226752130,-1.4
202212226752134,-0.875
202212226752140,-1.6
202212226752144,-0.75
202212226752150,-0.4
202212226752154,0.625
202212226752157,-0.4
202212226752163,-1.125
202212226752167,-1.2
202212226752172,-0.42857142857142855
202212226752178,-0.8333333333333334
202212226752183,-0.25
202212226752189,-1.0
202212226752193,-0.625
202212226752199,-0.8
202212226752201,-1.125
202212226752207,-1.0
202212226752211,5.375
202212226752217,-1.6
202212236752046,0.14285714285714285
202212236752052,0.5714285714285714
202212236752056,-0.7142857142857143
202212236752060,-1.5714285714285714
202212236752070,-1.4285714285714286
202212236752075,-2.142857142857143
202212236752082,-1.5
202212236752088,0.0
202212236752094,-0.375
202212236752100,-0.6
202212236752104,-0.625
202212236752110,0.4
202212236752114,-0.375
202212236752120,2.0
202212236752124,1.125
202212236752130,-0.8
202212236752134,-0.125
202212236752140,-0.8
202212236752144,1.25
202212236752150,-0.2
202212236752154,-1.125
202212236752157,-2.0
202212236752163,-0.5
202212236752167,-1.6
202212236752172,-1.5714285714285714
202212236752178,-0.3333333333333333
202212236752183,-0.125
202212236752189,1.0
202212236752193,3.5
202212236752199,2.0
202212236752201,-0.375
202212236752207,-1.0
202212236752211,-1.0
202212236752217,-1.3
202212247048852,-0.2857142857142857
202212247048853,1.6
202212247048854,0.2
202212247048855,-0.5714285714285714
202212247048856,-1.2
202212247048857,-1.25
202212247048858,-1.5714285714285714
202212247048859,-1.2
202212247048860,-1.6
202212247048861,-1.0
202212247048862,-1.4285714285714286
202212247048863,0.0
202212247048864,-1.1428571428571428
202212247048865,-1.0
202212247048866,-1.8
202212247048867,-1.25
202212247048868,-1.2857142857142858
202212247048869,-0.2
202212247048870,0.42857142857142855
202212247048871,-1.0
202212247048872,-1.8
202212247048873,-0.125
202212247049420,-1.0
202212247049422,1.8
202212247049423,-0.875
202212247049424,1.8
202212247049425,1.8
202212247049426,2.7142857142857144
202212247049427,-0.5714285714285714
202212247049428,-0.625
202212247049429,2.8
202212247049916,-1.0
202212247049917,5.2
202301037046774,-1.375
202301037046775,-2.125
202301037046776,-2.5
202301037046777,-1.125
202301037046778,-1.25
202301037046779,-1.125
202301037046780,-1.5
202301037046781,20.125
202301037046782,-0.875
202301037046783,9.0
202301037046784,-1.25
202301037046785,4.25
202301037046786,3.375
202301037046787,-1.5
202301037046788,-1.375
202301037046789,-1.0
202301037046839,-1.0
202301037046840,6.0
202301047013492,-1.875
202301047046774,-0.875
202301047046775,-1.375
202301047046776,-2.375
202301047046777,-1.625
202301047046778,-1.875
202301047046779,9.375
202301047046780,1.25
202301047046781,4.0
202301047046782,-1.625
202301047046783,-1.75
202301047046784,-2.0
202301047046785,8.125
202301047046786,-1.125
202301047046787,-0.875
202301047046788,-1.5
202301047046839,-0.75
202301047046840,-0.625
202301057021400,-1.0
202301057021401,-0.375
202301057021402,-1.0
202301057021403,0.25
202301057021404,-1.0
202301057021405,-1.5
202301057021406,-1.375
202301057021407,24.75
202301057021408,-1.875
202301057021409,-1.875
202301057021410,2.25
202301057021411,1.25
202301057021412,-1.375
202301057021413,2.875
202301057021414,-0.75
202301057021415,-1.625
202301057021416,-1.875
202301057021417,2.75
202301057021418,-2.0
202301057021419,-1.625
202301057021420,-1.375
202301057021421,0.75
202301057021422,-1.75
202301057021423,-1.125
202301067046774,-1.5
202301067046775,-1.875
202301067046776,-2.875
202301067046777,-0.75
202301067046778,-1.875
202301067046779,-1.5
202301067046780,-2.25
202301067046781,-1.0
202301067046782,-2.0
202301067046783,-1.75
202301067046784,-2.0
202301067046785,8.0
202301067046786,-1.75
202301067046787,4.5
202301067046788,-0.625
202301067046789,6.5
202301067046839,2.5
202301067046840,-1.125
202301077053106,-0.875
202301077053107,2.5
202301077053108,1.25
202301077053109,1.6666666666666667
202301077053110,0.25
202301077053111,3.3333333333333335
202301077053112,-1.625
202301077053113,24.125
202301077053114,0.25
202301077053115,17.625
202301077053116,0.0
202301077053117,0.625
202301077053118,1.875
202301077053119,-0.25
202301077053120,4.0
202301077053121,2.375
202301077053122,-1.875
202301077053123,0.375
202301096752046,-0.7142857142857143
202301096752048,14.428571428571429
202301096752052,0.0
202301096752054,1.875
202301096752056,-1.1428571428571428
202301096752058,-1.1666666666666667
202301096752060,1.4285714285714286
202301096752062,-1.5714285714285714
202301096752065,-0.6
202301096752067,-1.7142857142857142
202301096752070,-0.2857142857142857
202301096752073,-0.6
202301096752075,0.0
202301096752077,-1.0
202301096752080,0.4
202301096752082,-1.375
202301096752085,1.8571428571428572
202301096752088,-0.6
202301096752091,1.4
202301096752094,0.875
202301096752097,-0.7142857142857143
202301096752100,-0.8
202301096752102,-0.8
202301096752104,-0.625
202301096752107,-0.8571428571428571
202301096752110,-0.2
202301096752112,1.8
202301096752114,-0.25
202301096752117,-0.8571428571428571
202301096752120,-2.0
202301096752122,-0.4
202301096752124,-0.875
202301096752127,4.428571428571429
202301096752130,-1.2
202301096752132,-2.2
202301096752134,-0.875
202301096752137,0.14285714285714285
202301096752140,-1.0
202301096752142,-0.3333333333333333
202301096752144,1.125
202301096752147,1.0
202301096752150,0.2
202301096752152,-0.6
202301096752154,0.625
202301096752157,-0.8
202301096752160,-1.5
202301096752163,-1.125
202301096752166,-1.3333333333333333
202301096752167,-1.2
202301096752172,-1.1428571428571428
202301096752175,-2.1666666666666665
202301096752178,3.6666666666666665
202301096752180,-1.6666666666666667
202301096752183,-0.875
202301096752186,-1.8333333333333333
202301096752189,-1.6
202301096752191,0.3333333333333333
202301096752193,-0.25
202301096752196,0.8571428571428571
202301096752199,-0.8
202301096752200,-1.0
202301096752201,-1.125
202301096752204,-0.5714285714285714
202301096752207,-1.0
202301096752208,-1.5714285714285714
202301096752211,-1.25
202301096752216,7.5
202301096752217,-1.3
202301106752046,-1.0
202301106752048,-1.0
202301106752052,1.2857142857142858
202301106752054,-0.125
202301106752056,1.4285714285714286
202301106752058,-0.5
202301106752060,-1.1428571428571428
202301106752062,-1.4285714285714286
202301106752065,-0.6
202301106752067,-0.8571428571428571
202301106752070,-0.7142857142857143
202301106752073,0.0
202301106752075,-1.1428571428571428
202301106752077,-0.7142857142857143
202301106752080,9.0
202301106752082,-1.375
202301106752085,-1.4285714285714286
202301106752088,-0.4
202301106752091,-1.8
202301106752094,0.0
202301106752097,0.14285714285714285
202301106752100,-1.4
202301106752102,-0.2
202301106752104,0.875
202301106752107,-0.14285714285714285
202301106752110,0.2
202301106752112,0.2
202301106752114,0.25
202301106752117,1.2857142857142858
202301106752120,-0.8
202301106752122,-1.2
202301106752124,-0.375
202301106752127,-1.0
202301106752130,-1.2
202301106752132,-2.0
202301106752134,-0.625
202301106752137,-0.8571428571428571
202301106752140,-1.2
202301106752142,-1.6666666666666667
202301106752144,-0.375
202301106752147,-1.6666666666666667
202301106752150,-0.8
202301106752152,-1.0
202301106752154,0.5
202301106752157,-1.2
202301106752160,-0.8333333333333334
202301106752163,3.5
202301106752166,-0.6666666666666666
202301106752167,-1.6
202301106752172,-1.2857142857142858
202301106752175,-1.6666666666666667
202301106752178,-0.5
202301106752180,-1.0
202301106752183,2.125
202301106752186,-1.3333333333333333
202301106752189,-0.8
202301106752191,4.166666666666667
202301106752193,-0.375
202301106752196,0.0
202301106752199,-0.2
202301106752200,-0.6666666666666666
202301106752201,-0.875
202301106752204,0.14285714285714285
202301106752207,0.6
202301106752208,-1.7142857142857142
202301106752211,-0.375
202301106752216,-2.1666666666666665
202301106752217,0.2
202301116752046,-0.14285714285714285
202301116752049,0.14285714285714285
202301116752052,-1.2857142857142858
202301116752054,1.375
202301116752056,-1.0
202301116752058,0.5
202301116752060,-1.2857142857142858
202301116752062,-2.0
202301116752065,-2.0
202301116752067,-1.8571428571428572
202301116752070,-1.2857142857142858
202301116752073,-1.6
202301116752075,-1.1428571428571428
202301116752077,-1.4285714285714286
202301116752080,8.0
202301116752082,-1.0
202301116752085,-1.2857142857142858
202301116752088,0.0
202301116752091,1.0
202301116752094,-0.75
202301116752097,0.7142857142857143
202301116752100,3.2
202301116752102,6.0
202301116752104,2.0
202301116752107,-0.2857142857142857
202301116752110,1.8
202301116752112,-1.8
202301116752114,-0.375
202301116752117,2.0
202301116752120,-1.2
202301116752122,0.8
202301116752124,0.0
202301116752127,1.4285714285714286
202301116752130,-0.6
202301116752132,-2.0
202301116752134,-0.5
202301116752137,5.857142857142857
202301116752140,-1.4
202301116752142,-0.5
202301116752144,1.25
202301116752147,2.5
202301116752150,-0.4
202301116752152,-0.8
202301116752154,-0.875
202301116752157,-1.0
202301116752160,-1.5
202301116752163,-0.125
202301116752166,-1.3333333333333333
202301116752167,-1.4
202301116752172,1.4285714285714286
202301116752175,-0.16666666666666666
202301116752178,-0.6666666666666666
202301116752180,-1.8333333333333333
202301116752183,-0.25
202301116752186,-1.5
202301116752189,-1.0
202301116752191,0.3333333333333333
202301116752193,-0.625
202301116752196,0.14285714285714285
202301116752199,-0.6
202301116752200,3.8333333333333335
202301116752201,-0.75
202301116752204,-0.42857142857142855
202301116752207,-1.0
202301116752208,-0.8571428571428571
202301116752211,-0.625
202301116752216,0.8333333333333334
202301116752218,0.1111111111111111
202301126752046,-0.8571428571428571
202301126752050,2.0
202301126752052,-0.42857142857142855
202301126752054,0.375
202301126752056,-0.5714285714285714
202301126752058,-0.6666666666666666
202301126752060,-1.1428571428571428
202301126752062,-2.0
202301126752065,-0.8
202301126752067,1.2857142857142858
202301126752070,-1.2857142857142858
202301126752073,-1.6
202301126752075,-2.142857142857143
202301126752077,-1.5714285714285714
202301126752080,-1.4
202301126752082,-1.875
202301126752085,-1.4285714285714286
202301126752088,-0.8
202301126752091,-0.4
202301126752094,0.0
202301126752097,1.4285714285714286
202301126752100,1.4
202301126752102,1.2
202301126752104,-0.375
202301126752107,-1.1428571428571428
202301126752110,1.0
202301126752112,-0.8
202301126752114,-0.5
202301126752117,1.2857142857142858
202301126752120,-1.6
202301126752122,0.0
202301126752124,1.625
202301126752127,10.0
202301126752130,3.8
202301126752132,-1.0
202301126752134,0.5
202301126752137,0.42857142857142855
202301126752140,-1.2
202301126752142,-1.3333333333333333
202301126752144,0.375
202301126752147,0.0
202301126752150,-0.4
202301126752152,0.2
202301126752154,0.375
202301126752157,-2.0
202301126752160,-0.8333333333333334
202301126752163,-0.25
202301126752166,-0.5
202301126752167,-0.6
202301126752172,-1.0
202301126752175,-1.1666666666666667
202301126752178,0.16666666666666666
202301126752180,-0.8333333333333334
202301126752183,-0.75
202301126752186,-2.1666666666666665
202301126752189,-1.6
202301126752191,-0.3333333333333333
202301126752193,4.375
202301126752196,4.571428571428571
202301126752199,0.2
202301126752200,1.6666666666666667
202301126752201,-1.0
202301126752204,6.428571428571429
202301126752207,-1.4
202301126752208,-2.0
202301126752211,-1.125
202301126752216,0.3333333333333333
202301126752217,-1.5
202301136752046,-1.1428571428571428
202301136752048,0.0
202301136752052,1.4285714285714286
202301136752054,0.625
202301136752056,0.5714285714285714
202301136752058,1.6666666666666667
202301136752060,-0.5714285714285714
202301136752062,-2.4285714285714284
202301136752065,-1.8
202301136752067,-1.2857142857142858
202301136752070,-0.2857142857142857
202301136752073,5.6
202301136752075,-1.8571428571428572
202301136752077,-0.42857142857142855
202301136752080,15.8
202301136752082,-1.625
202301136752085,-1.0
202301136752088,-0.8
202301136752091,-0.8
202301136752094,-0.875
202301136752097,0.14285714285714285
202301136752100,-1.2
202301136752102,1.4
202301136752104,1.625
202301136752107,0.7142857142857143
202301136752110,3.4
202301136752112,8.6
202301136752114,1.75
202301136752117,9.714285714285714
202301136752120,-1.6
202301136752122,-1.8
202301136752124,-0.75
202301136752127,-0.2857142857142857
202301136752130,-0.8
202301136752132,1.4
202301136752134,0.25
202301136752137,2.2857142857142856
202301136752140,-0.8
202301136752142,-2.0
202301136752144,1.125
202301136752147,1.3333333333333333
202301136752150,-1.0
202301136752152,-1.2
202301136752154,-0.75
202301136752157,-1.4
202301136752160,-0.5
202301136752163,0.25
202301136752166,-1.3333333333333333
202301136752167,-1.4
202301136752172,-2.0
202301136752175,-1.8333333333333333
202301136752178,-0.6666666666666666
202301136752180,-0.6666666666666666
202301136752183,-0.625
202301136752186,-0.8333333333333334
202301136752189,-0.4
202301136752191,-1.0
202301136752193,0.125
202301136752196,-1.2857142857142858
202301136752199,-1.0
202301136752200,-0.5
202301136752201,-0.125
202301136752204,8.428571428571429
202301136752207,-1.2
202301136752208,-1.4285714285714286
202301136752211,-0.625
202301136752216,-0.16666666666666666
202301136752217,-0.8
202301146752047,-0.125
202301146752053,0.2
202301146752055,0.2857142857142857
202301146752057,-0.875
202301146752059,0.0
202301146752061,-0.8
202301146752063,0.0
202301146752066,0.6
202301146752068,-1.7142857142857142
202301146752071,0.0
202301146752074,-0.8
202301146752076,-0.6
202301146752078,-1.2857142857142858
202301146752081,2.2
202301146752083,0.125
202301146752086,-0.42857142857142855
202301146752089,-0.4
202301146752092,-0.6
202301146752095,-0.625
202301146752098,-0.5714285714285714
202301146752101,1.2
202301146752103,-1.0
202301146752105,-0.625
202301146752108,-1.4285714285714286
202301146752111,0.2
202301146752113,0.0
202301146752115,-0.625
202301146752118,-1.4285714285714286
202301146752121,-1.4
202301146752123,-2.2
202301146752125,-1.0
202301146752128,-1.1428571428571428
202301146752131,-1.0
202301146752133,-1.4
202301146752135,0.125
202301146752138,-1.2857142857142858
202301146752141,3.0
202301146752143,-1.1666666666666667
202301146752145,-0.125
202301146752148,-1.2857142857142858
202301146752151,-1.0
202301146752153,1.0
202301146752155,0.25
202301146752158,1.2
202301146752161,-0.5714285714285714
202301146752164,-0.25
202301146752168,-0.2
202301146752170,-1.4
202301146752173,6.875
202301146752176,-0.8571428571428571
202301146752179,0.5
202301146752181,0.4
202301146752184,-0.375
202301146752187,-1.4285714285714286
202301146752190,-0.4
202301146752192,-1.4
202301146752194,-0.875
202301146752197,-1.1428571428571428
202301146752202,-1.25
202301146752205,-1.1428571428571428
202301146752209,-1.2857142857142858
202301146752212,-0.75
202301146752214,2.0
202301146752219,-1.3
202301156752069,-0.6666666666666666
202301156752072,-3.1666666666666665
202301156752079,-1.3333333333333333
202301156752084,-1.2857142857142858
202301156752087,-1.8333333333333333
202301156752090,-1.0
202301156752093,-1.4
202301156752096,-1.1428571428571428
202301156752099,-1.1666666666666667
202301156752106,-1.1428571428571428
202301156752109,-1.3333333333333333
202301156752116,-0.8571428571428571
202301156752119,-1.3333333333333333
202301156752126,-1.2857142857142858
202301156752129,-0.8333333333333334
202301156752136,-0.2857142857142857
202301156752139,-0.16666666666666666
202301156752146,-0.7142857142857143
202301156752149,1.3333333333333333
202301156752156,-0.42857142857142855
202301156752159,-1.0
202301156752162,1.1666666666666667
202301156752165,-0.8571428571428571
202301156752169,-0.3333333333333333
202301156752171,-0.4
202301156752174,0.0
202301156752177,-0.5
202301156752182,3.0
202301156752185,-0.8571428571428571
202301156752188,0.0
202301156752195,-2.0
202301156752198,-0.16666666666666666
202301156752203,-1.5714285714285714
202301156752206,-1.6666666666666667
202301156752210,-1.0
202301156752213,-1.4285714285714286
202301156752215,-1.0
202301156752220,-0.2222222222222222
202301166752046,1.7142857142857142
202301166752048,16.857142857142858
202301166752052,0.8571428571428571
202301166752054,4.5
202301166752056,0.5714285714285714
202301166752058,2.6666666666666665
202301166752060,0.14285714285714285
202301166752062,-1.4285714285714286
202301166752065,3.2
202301166752067,-1.2857142857142858
202301166752070,0.0
202301166752073,-0.8
202301166752075,-1.5714285714285714
202301166752077,-0.7142857142857143
202301166752080,0.4
202301166752082,0.0
202301166752085,0.42857142857142855
202301166752088,0.6
202301166752091,-1.8
202301166752094,-0.875
202301166752097,-0.7142857142857143
202301166752100,-0.2
202301166752102,0.0
202301166752104,-0.875
202301166752107,-0.8571428571428571
202301166752110,-1.0
202301166752112,-2.6
202301166752114,0.25
202301166752117,4.285714285714286
202301166752120,-1.8
202301166752122,63.8
202301166752124,0.5
202301166752127,60.0
202301166752130,9.0
202301166752132,42.666666666666664
202301166752134,-1.1666666666666667
202301166752140,-1.25
202301166752142,-0.6
202301166752144,-0.5
202301166752147,0.16666666666666666
202301166752150,0.4
202301166752152,2.8
202301166752154,1.75
202301166752157,-1.0
202301166752160,-1.1666666666666667
202301166752163,-1.0
202301166752166,-1.5
202301166752167,-1.2
202301166752172,-1.1428571428571428
202301166752175,-1.3333333333333333
202301166752178,-1.1666666666666667
202301166752180,-1.1666666666666667
202301166752183,-0.75
202301166752186,-1.8333333333333333
202301166752189,-0.4
202301166752191,-0.5
202301166752193,-1.25
202301166752196,3.0
202301166752199,-1.2
202301166752200,6.0
202301166752201,9.5
202301166752204,-1.5714285714285714
202301166752207,-1.0
202301166752208,-2.0
202301166752211,-0.625
202301166752216,-1.8333333333333333
202301166752217,-0.9
202301176752048,43.285714285714285
202301176752052,23.857142857142858
202301176752054,32.5
202301176752056,-0.2
202301176752058,13.5
202301176752060,2.857142857142857
202301176752062,-1.6
202301176752065,5.8
202301176752070,2.7142857142857144
202301176752073,9.11111111111111
202301176752075,1.4
202301176752077,-0.42857142857142855
202301176752080,0.0
202301176752082,15.375
202301176752085,-1.5714285714285714
202301176752088,7.4
202301176752091,-1.0
202301176752094,-1.625
202301176752097,-1.1428571428571428
202301176752100,-0.6
202301176752102,-1.2
202301176752104,3.875
202301176752107,0.5714285714285714
202301176752110,3.2
202301176752112,-1.2
202301176752114,1.0
202301176752117,1.2857142857142858
202301176752120,-0.2
202301176752122,13.2
202301176752124,-0.75
202301176752127,-0.5714285714285714
202301176752130,0.8
202301176752132,-2.0
202301176752134,-1.25
202301176752137,-1.7142857142857142
202301176752140,-1.6
202301176752142,-2.0
202301176752144,-0.5
202301176752147,-1.1666666666666667
202301176752150,-0.6
202301176752152,-0.6
202301176752154,-0.625
202301176752157,-1.8
202301176752160,-2.1666666666666665
202301176752163,-0.375
202301176752166,0.5
202301176752167,-1.6
202301176752172,1.0
202301176752175,-1.5
202301176752178,-1.1666666666666667
202301176752180,-0.8333333333333334
202301176752183,-0.5
202301176752186,-1.0
202301176752189,-1.4
202301176752191,4.666666666666667
202301176752193,-0.875
202301176752196,0.14285714285714285
202301176752199,-0.6
202301176752200,-1.3333333333333333
202301176752201,-0.75
202301176752204,12.285714285714286
202301176752207,4.2
202301176752208,0.14285714285714285
202301176752211,5.5
202301176752216,-0.6666666666666666
202301176752217,0.0
202301186752046,0.42857142857142855
202301186752049,-0.5714285714285714
202301186752052,0.42857142857142855
202301186752054,-1.0
202301186752056,-0.5714285714285714
202301186752058,-0.6666666666666666
202301186752060,0.5714285714285714
202301186752062,-1.2857142857142858
202301186752065,0.2
202301186752067,-1.2857142857142858
202301186752070,1.4285714285714286
202301186752073,-2.2
202301186752075,3.142857142857143
202301186752077,-1.7142857142857142
202301186752080,-1.2
202301186752082,1.375
202301186752085,-1.8571428571428572
202301186752088,3.2
202301186752091,-2.0
202301186752094,-0.125
202301186752097,-1.5714285714285714
202301186752100,-1.4
202301186752102,-0.6
202301186752104,-0.875
202301186752107,0.5714285714285714
202301186752110,1.4
202301186752112,-0.6
202301186752114,-0.875
202301186752117,0.8571428571428571
202301186752120,-1.2
202301186752122,11.4
202301186752124,-0.5
202301186752127,1.2857142857142858
202301186752130,-1.0
202301186752132,-2.0
202301186752134,-1.625
202301186752137,1.5714285714285714
202301186752140,-0.8
202301186752142,0.0
202301186752144,2.0
202301186752147,0.16666666666666666
202301186752150,-0.6
202301186752152,1.0
202301186752154,-0.75
202301186752157,-0.8
202301186752160,-1.5
202301186752163,-1.125
202301186752166,-1.5
202301186752167,1.0
202301186752172,-1.7142857142857142
202301186752175,-2.1666666666666665
202301186752178,-0.8333333333333334
202301186752180,-1.6666666666666667
202301186752183,-0.25
202301186752186,-1.5
202301186752189,-1.6
202301186752191,-0.5
202301186752193,-0.5
202301186752196,-0.14285714285714285
202301186752199,-0.2
202301186752200,12.5
202301186752201,-1.0
202301186752204,-1.7142857142857142
202301186752207,-0.6
202301186752208,-1.1428571428571428
202301186752211,-1.125
202301186752216,-2.8333333333333335
202301186752218,-1.1
202301196752046,4.428571428571429
202301196752050,8.857142857142858
202301196752052,0.0
202301196752054,-0.75
202301196752056,-0.8571428571428571
202301196752058,-1.1666666666666667
202301196752060,-0.14285714285714285
202301196752062,10.857142857142858
202301196752065,-1.6
202301196752067,-1.4285714285714286
202301196752070,-1.2857142857142858
202301196752073,-0.2
202301196752075,-0.7142857142857143
202301196752077,-1.4285714285714286
202301196752080,1.4
202301196752082,1.625
202301196752085,4.714285714285714
202301196752088,-1.2
202301196752091,-1.6
202301196752094,0.375
202301196752097,-1.4285714285714286
202301196752100,-1.2
202301196752102,-0.2
202301196752104,-0.875
202301196752107,-0.7142857142857143
202301196752110,0.2
202301196752112,-1.4
202301196752114,-0.125
202301196752117,-0.5714285714285714
202301196752120,-1.2
202301196752122,-0.8
202301196752124,0.625
202301196752127,-1.2857142857142858
202301196752130,-0.8
202301196752132,-1.6
202301196752134,-0.625
202301196752137,-0.42857142857142855
202301196752140,-1.6
202301196752142,-2.6666666666666665
202301196752144,-1.125
202301196752147,12.333333333333334
202301196752150,-1.0
202301196752152,5.8
202301196752154,1.5
202301196752157,-2.2
202301196752160,-1.8333333333333333
202301196752163,-1.0
202301196752166,2.1666666666666665
202301196752167,10.666666666666666
202301196752178,23.666666666666668
202301196752183,4.25
202301196752189,3.2
202301196752191,54.666666666666664
202301196752193,-0.75
202301196752196,43.142857142857146
202301196752199,-1.0
202301196752200,58.5
202301196752201,-1.125
202301196752204,26.0
202301196752207,-0.8
202301196752208,0.42857142857142855
202301196752211,7.5
202301196752216,0.6666666666666666
202301196752217,37.5
202301206752046,-0.5714285714285714
202301206752048,-0.2857142857142857
202301206752052,-1.2857142857142858
202301206752054,-1.0
202301206752056,-1.2857142857142858
202301206752058,0.0
202301206752060,-0.42857142857142855
202301206752062,-2.142857142857143
202301206752065,-1.0
202301206752067,-1.4285714285714286
202301206752070,-1.1428571428571428
202301206752073,-0.4
202301206752075,-2.5714285714285716
202301206752077,-0.42857142857142855
202301206752080,-0.4
202301206752082,-1.375
202301206752085,0.5714285714285714
202301206752088,-0.4
202301206752091,-0.6
202301206752094,-0.5
202301206752097,-0.7142857142857143
202301206752100,-1.4
202301206752102,-0.8
202301206752104,0.875
202301206752107,-0.7142857142857143
202301206752110,1.6
202301206752112,-1.2
202301206752114,0.625
202301206752117,-1.2857142857142858
202301206752120,-1.4
202301206752122,-1.6
202301206752124,-1.0
202301206752127,-0.7142857142857143
202301206752130,-1.6
202301206752132,0.4
202301206752134,-1.0
202301206752137,1.8571428571428572
202301206752140,-1.4
202301206752142,-0.5
202301206752144,-0.125
202301206752147,0.5
202301206752150,0.8
202301206752152,8.6
202301206752154,-1.0
202301206752157,-0.6
202301206752160,-0.8333333333333334
202301206752163,0.375
202301206752166,0.0
202301206752167,0.4
202301206752172,-0.14285714285714285
202301206752175,8.0
202301206752178,0.0
202301206752180,20.166666666666668
202301206752183,4.75
202301206752186,6.166666666666667
202301206752189,-0.2
202301206752191,26.0
202301206752193,1.125
202301206752196,12.571428571428571
202301206752199,-0.2
202301206752200,4.666666666666667
202301206752201,-0.5
202301206752204,11.571428571428571
202301206752207,-0.4
202301206752208,-1.4285714285714286
202301206752211,0.875
202301206752216,-0.5
202301206752217,-1.2
202301226752206,0.8333333333333334
202301226752210,-0.8333333333333334
202301226752215,8.833333333333334
202301226752220,1.8888888888888888
202301236752048,0.42857142857142855
202301236752052,9.428571428571429
202301236752054,-0.625
202301236752056,7.285714285714286
202301236752058,10.833333333333334
202301236752060,1.5714285714285714
202301236752062,7.8
202301236752065,4.4
202301236752067,-0.42857142857142855
202301236752070,1.2857142857142858
202301236752073,1.6
202301236752075,0.2857142857142857
202301236752077,1.0
202301236752080,3.0
202301236752082,-1.125
202301236752085,0.7142857142857143
202301236752088,0.4
202301236752091,-0.2
202301236752094,3.0
202301236752097,3.4285714285714284
202301236752100,0.6
202301236752102,2.8
202301236752104,0.625
202301236752107,1.1428571428571428
202301236752110,0.4
202301236752112,0.2
202301236752114,-1.375
